version,idf_file,key_value,variable_name,reporting_frequency
V25-1-0,UnitarySystem_DXCoilSystemAuto.idf,*,Cooling Coil Electricity Rate,hourly
V25-1-0,UnitarySystem_DXCoilSystemAuto.idf,*,Heating Coil Heating Rate,hourly
V25-1-0,UnitarySystem_DXCoilSystemAuto.idf,*,Heating Coil Heating Energy,hourly
V25-1-0,UnitarySystem_DXCoilSystemAuto.idf,*,Heating Coil Electricity Rate,hourly
V25-1-0,UnitarySystem_DXCoilSystemAuto.idf,*,Heating Coil Defrost Electricity Rate,hourly
V25-1-0,UnitarySystem_DXCoilSystemAuto.idf,*,Heating Coil NaturalGas Rate,hourly
V25-1-0,UnitarySystem_DXCoilSystemAuto.idf,*,Heating Coil Defrost Electricity Energy,hourly
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,Outside Air Inlet Node,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,Outside Air Inlet Node,System Node Temperature,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,Relief Air Outlet Node,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,Relief Air Outlet Node,System Node Temperature,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,Outdoor Air Mixer Inlet Node,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,Outdoor Air Mixer Inlet Node,System Node Temperature,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,Mixed Air Node,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,Mixed Air Node,System Node Temperature,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,Mixed Air Node,System Node Setpoint Temperature,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,Air Loop Outlet Node,System Node Setpoint Temperature,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,Heating Coil Air Inlet Node,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,Heating Coil Air Inlet Node,System Node Temperature,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,DX Cooling Coil Air Inlet Node,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,DX Cooling Coil Air Inlet Node,System Node Temperature,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,Air Loop Outlet Node,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,Air Loop Outlet Node,System Node Temperature,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,OA Cooling Coil 1 Outlet Node,System Node Temperature,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,OA Cooling Coil 1 Outlet Node,System Node Setpoint Temperature,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,*,Unitary System Fan Part Load Ratio,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,*,Unitary System Compressor Part Load Ratio,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,*,Zone Air System Sensible Heating Energy,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,*,Zone Air System Sensible Cooling Energy,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,*,Zone Air Temperature,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,*,Zone Air Relative Humidity,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,*,Zone Predicted Sensible Load to Setpoint Heat Transfer Rate,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,*,Zone Predicted Moisture Load Moisture Transfer Rate,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,*,Cooling Coil Total Cooling Energy,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,*,Cooling Coil Sensible Cooling Energy,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,*,Cooling Coil Electricity Rate,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,*,Heating Coil Heating Rate,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,*,Site Outdoor Air Drybulb Temperature,timestep
V25-1-0,UnitarySystem_FurnaceWithDXSystemRHcontrol.idf,*,Site Outdoor Air Humidity Ratio,timestep
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Unitary System Fan Part Load Ratio,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Unitary System Compressor Part Load Ratio,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Zone Air System Sensible Heating Energy,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Zone Air System Sensible Cooling Energy,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Zone Air Temperature,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Zone Air Relative Humidity,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Zone Air Humidity Ratio,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Fan Electricity Rate,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Cooling Coil Total Cooling Energy,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Cooling Coil Sensible Cooling Rate,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Cooling Coil Sensible Cooling Energy,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Cooling Coil Electricity Rate,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Heating Coil Heating Rate,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Heating Coil Heating Energy,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Heating Coil Electricity Rate,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Heating Coil Defrost Electricity Rate,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Heating Coil NaturalGas Rate,hourly
V25-1-0,UnitarySystem_HeatPumpAuto.idf,*,Heating Coil Defrost Electricity Energy,hourly
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Unitary System Fan Part Load Ratio,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Unitary System Compressor Part Load Ratio,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Zone Air System Sensible Heating Energy,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Zone Air System Sensible Cooling Energy,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Zone Air Temperature,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Zone Air Relative Humidity,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Zone Air Humidity Ratio,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Fan Electricity Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Unitary System DX Coil Cycling Ratio,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Unitary System DX Coil Speed Ratio,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Unitary System DX Coil Speed Level,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Cooling Coil Total Cooling Energy,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Cooling Coil Sensible Cooling Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Cooling Coil Sensible Cooling Energy,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Cooling Coil Electricity Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Heating Coil Heating Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Heating Coil Heating Energy,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Heating Coil Electricity Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,*,Heating Coil NaturalGas Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedCoils_SingleMode.idf,Mixed Air Node,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Zone Air Temperature,hourly
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Zone Air System Sensible Cooling Rate,hourly
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Zone Air System Sensible Heating Rate,hourly
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Zone Mean Radiant Temperature,hourly
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Zone Operative Temperature,hourly
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time,hourly
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Zone Air Humidity Ratio,hourly
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Zone Air Relative Humidity,hourly
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Zone Heating Setpoint Not Met While Occupied Time,hourly
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Zone Cooling Setpoint Not Met While Occupied Time,hourly
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Heating Coil Heating Rate,hourly
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Heating Coil Heating Rate,hourly
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Cooling Coil Total Cooling Rate,hourly
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Cooling Coil Sensible Cooling Rate,hourly
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Cooling Coil Electricity Rate,hourly
V25-1-0,UnitarySystem_MultiSpeedDX.idf,*,Cooling Coil Runtime Fraction,hourly
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 1 Furnace DX Cool Unitary System,Unitary System DX Coil Speed Level,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 1 Furnace DX Cool Heating Coil,Heating Coil Heating Energy,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 1 Furnace DX Cool Cooling Coil,Cooling Coil Total Cooling Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 1 Furnace DX Cool Outdoor Air Inlet,System Node Standard Density Volume Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 1 Furnace DX COOL,Air System Outdoor Air Economizer Status,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 1 Furnace DX Cool Outdoor Air Inlet,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 1 Furnace DX Cool Supply Fan Outlet,System Node Standard Density Volume Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 1 Furnace DX Cool Supply Fan Outlet,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 1 Furnace DX Cool Mixed Air Outlet,System Node Standard Density Volume Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 1 Furnace DX Cool Mixed Air Outlet,System Node Temperature,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 1 Furnace DX Cool Mixed Air Outlet,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Space1-1,Zone Air Temperature,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 2 Furnace DX Cool Unitary System,Unitary System DX Coil Speed Level,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 2 Furnace DX Cool Heating Coil,Heating Coil Heating Energy,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 2 Furnace DX Cool Cooling Coil,Cooling Coil Total Cooling Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 2 Furnace DX Cool Outdoor Air Inlet,System Node Standard Density Volume Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 2 Furnace DX COOL,Air System Outdoor Air Economizer Status,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 2 Furnace DX Cool Outdoor Air Inlet,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 2 Furnace DX Cool Supply Fan Outlet,System Node Standard Density Volume Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 2 Furnace DX Cool Supply Fan Outlet,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 2 Furnace DX Cool Mixed Air Outlet,System Node Standard Density Volume Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 2 Furnace DX Cool Mixed Air Outlet,System Node Temperature,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 2 Furnace DX Cool Mixed Air Outlet,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Space2-1,Zone Air Temperature,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 3 Heat Pump Air Source Unitary System,Unitary System DX Coil Speed Level,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 3 Heat Pump Air Source Heating Coil,Heating Coil Heating Energy,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 3 Heat Pump Air Source Cooling Coil,Cooling Coil Total Cooling Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 3 Heat Pump Air Source Outdoor Air Inlet,System Node Standard Density Volume Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 3 Heat Pump Air Source,Air System Outdoor Air Economizer Status,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 3 Heat Pump Air Source Outdoor Air Inlet,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 3 Heat Pump Air Source Supply Fan Outlet,System Node Standard Density Volume Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 3 Heat Pump Air Source Supply Fan Outlet,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 3 Heat Pump Air Source Mixed Air Outlet,System Node Standard Density Volume Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 3 Heat Pump Air Source Mixed Air Outlet,System Node Temperature,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 3 Heat Pump Air Source Mixed Air Outlet,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Space3-1,Zone Air Temperature,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 4 Heat Pump Air Source Unitary System,Unitary System DX Coil Speed Level,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 4 Heat Pump Air Source Heating Coil,Heating Coil Heating Energy,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 4 Heat Pump Air Source Cooling Coil,Cooling Coil Total Cooling Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 4 Heat Pump Air Source Outdoor Air Inlet,System Node Standard Density Volume Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 4 Heat Pump Air Source,Air System Outdoor Air Economizer Status,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 4 Heat Pump Air Source Outdoor Air Inlet,System Node Mass Flow Rate,timestep
V25-1-0,UnitarySystem_MultiSpeedDX_EconoStaging.idf,Sys 4 Heat Pump Air Source Supply Fan Outlet,System Node Standard Density Volume Flow Rate,timestep
